Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['60%', '64%', '57%', '100%']  memcached=181.3%
[monitor] ['74%', '80%', '100%', '74%']  memcached=148.0%
[monitor] ['76%', '93%', '97%', '76%']  memcached=151.4%
[monitor] ['75%', '93%', '100%', '73%']  memcached=148.0%
[monitor] ['74%', '90%', '97%', '74%']  memcached=148.0%
[monitor] ['74%', '86%', '93%', '74%']  memcached=148.0%
[monitor] ['76%', '97%', '93%', '74%']  memcached=150.0%
[monitor] ['74%', '97%', '93%', '76%']  memcached=150.7%
[monitor] ['88%', '82%', '100%', '100%']  memcached=188.2%
[MEMCACHED] cores updated to: ['0', '2', '3']
[streamcluster] cores updated to: [1]
[monitor] ['82%', '100%', '86%', '77%']  memcached=245.2%
[monitor] ['78%', '100%', '81%', '81%']  memcached=239.5%
[monitor] ['81%', '100%', '82%', '81%']  memcached=243.5%
[monitor] ['78%', '100%', '81%', '76%']  memcached=234.6%
[monitor] ['78%', '100%', '82%', '79%']  memcached=239.5%
[monitor] ['79%', '100%', '80%', '76%']  memcached=235.3%
[monitor] ['76%', '100%', '81%', '76%']  memcached=233.6%
[monitor] ['79%', '100%', '79%', '74%']  memcached=231.1%
[monitor] ['77%', '100%', '80%', '79%']  memcached=235.9%
[monitor] ['78%', '100%', '83%', '78%']  memcached=239.0%
[monitor] ['78%', '100%', '78%', '76%']  memcached=233.1%
[monitor] ['81%', '100%', '83%', '78%']  memcached=241.8%
[monitor] ['79%', '100%', '81%', '79%']  memcached=238.5%
[monitor] ['78%', '100%', '81%', '78%']  memcached=237.2%
[monitor] ['81%', '100%', '83%', '81%']  memcached=244.0%
[monitor] ['65%', '100%', '65%', '66%']  memcached=195.9%
[monitor] ['56%', '100%', '58%', '56%']  memcached=170.3%
[monitor] ['59%', '100%', '59%', '56%']  memcached=173.7%
[monitor] ['55%', '100%', '56%', '54%']  memcached=164.8%
[monitor] ['52%', '100%', '58%', '56%']  memcached=166.7%
[monitor] ['56%', '100%', '57%', '56%']  memcached=169.3%
[monitor] ['56%', '100%', '56%', '56%']  memcached=168.0%
[monitor] ['54%', '100%', '60%', '54%']  memcached=167.0%
[monitor] ['55%', '100%', '56%', '57%']  memcached=168.2%
[monitor] ['57%', '100%', '57%', '54%']  memcached=168.1%
[monitor] ['55%', '100%', '60%', '55%']  memcached=169.3%
[monitor] ['57%', '100%', '59%', '56%']  memcached=172.0%
[monitor] ['56%', '100%', '57%', '56%']  memcached=169.3%
[monitor] ['59%', '100%', '58%', '57%']  memcached=174.4%
[monitor] ['58%', '100%', '59%', '57%']  memcached=173.8%
[monitor] ['59%', '100%', '59%', '57%']  memcached=174.2%
[monitor] ['56%', '100%', '58%', '55%']  memcached=169.0%
[monitor] ['64%', '100%', '65%', '64%']  memcached=193.5%
[monitor] ['67%', '100%', '69%', '68%']  memcached=204.8%
[monitor] ['65%', '100%', '66%', '65%']  memcached=196.0%
[monitor] ['63%', '100%', '63%', '63%']  memcached=190.2%
[monitor] ['65%', '100%', '67%', '64%']  memcached=196.1%
[monitor] ['63%', '100%', '66%', '64%']  memcached=193.6%
[monitor] ['64%', '100%', '65%', '63%']  memcached=192.8%
[monitor] ['67%', '100%', '68%', '67%']  memcached=202.4%
[monitor] ['67%', '100%', '69%', '66%']  memcached=201.6%
[monitor] ['67%', '100%', '70%', '68%']  memcached=205.0%
[monitor] ['66%', '100%', '67%', '67%']  memcached=200.0%
[monitor] ['65%', '100%', '67%', '67%']  memcached=199.2%
[monitor] ['70%', '100%', '70%', '70%']  memcached=210.0%
[monitor] ['66%', '100%', '67%', '64%']  memcached=196.8%
[monitor] ['64%', '100%', '64%', '67%']  memcached=195.2%
[monitor] ['67%', '100%', '69%', '65%']  memcached=200.7%
[monitor] ['72%', '100%', '72%', '71%']  memcached=215.7%
[monitor] ['81%', '100%', '86%', '83%']  memcached=249.6%
[monitor] ['80%', '100%', '81%', '78%']  memcached=238.9%
[monitor] ['79%', '100%', '81%', '78%']  memcached=238.3%
[monitor] ['81%', '100%', '83%', '81%']  memcached=244.5%
[monitor] ['83%', '100%', '83%', '86%']  memcached=252.4%
[monitor] ['81%', '100%', '83%', '78%']  memcached=241.2%
[monitor] ['76%', '100%', '78%', '79%']  memcached=233.6%
[monitor] ['81%', '100%', '82%', '79%']  memcached=241.1%
[monitor] ['78%', '100%', '81%', '76%']  memcached=234.6%
[monitor] ['78%', '100%', '81%', '79%']  memcached=237.8%
[monitor] ['78%', '100%', '81%', '81%']  memcached=240.0%
[monitor] ['79%', '100%', '83%', '75%']  memcached=237.3%
[monitor] ['81%', '100%', '83%', '84%']  memcached=247.7%
[monitor] ['83%', '100%', '85%', '83%']  memcached=252.0%
[monitor] ['81%', '100%', '83%', '80%']  memcached=243.9%
[monitor] ['78%', '100%', '80%', '81%']  memcached=239.5%
[monitor] ['50%', '100%', '54%', '50%']  memcached=153.8%
[monitor] ['42%', '100%', '45%', '37%']  memcached=123.5%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [2, 1]
[monitor] ['56%', '90%', '97%', '54%']  memcached=109.8%
[monitor] ['55%', '93%', '97%', '55%']  memcached=109.8%
[monitor] ['56%', '86%', '93%', '56%']  memcached=112.2%
[monitor] ['55%', '90%', '97%', '57%']  memcached=112.1%
[monitor] ['56%', '87%', '97%', '55%']  memcached=110.9%
[monitor] ['57%', '97%', '97%', '56%']  memcached=113.2%
[monitor] ['60%', '93%', '97%', '60%']  memcached=120.0%
[monitor] ['62%', '90%', '97%', '63%']  memcached=124.7%
[monitor] ['52%', '93%', '97%', '57%']  memcached=109.6%
[monitor] ['60%', '93%', '97%', '57%']  memcached=116.7%
[monitor] ['56%', '97%', '97%', '56%']  memcached=112.2%
[monitor] ['57%', '94%', '96%', '55%']  memcached=111.9%
[monitor] ['56%', '93%', '97%', '55%']  memcached=111.1%
[monitor] ['57%', '97%', '93%', '56%']  memcached=113.2%
[monitor] ['57%', '90%', '97%', '59%']  memcached=116.0%
[monitor] ['68%', '87%', '94%', '68%']  memcached=136.6%
[monitor] ['68%', '86%', '97%', '66%']  memcached=133.4%
[monitor] ['68%', '90%', '97%', '69%']  memcached=136.7%
[monitor] ['68%', '81%', '100%', '67%']  memcached=135.7%
[monitor] ['68%', '90%', '97%', '68%']  memcached=135.0%
[monitor] ['66%', '87%', '93%', '68%']  memcached=133.4%
[monitor] ['68%', '93%', '93%', '68%']  memcached=135.8%
[monitor] ['68%', '97%', '97%', '65%']  memcached=132.5%
[monitor] ['68%', '90%', '97%', '69%']  memcached=137.3%
[monitor] ['68%', '93%', '93%', '68%']  memcached=135.0%
[monitor] ['68%', '93%', '93%', '69%']  memcached=136.5%
[monitor] ['67%', '90%', '97%', '68%']  memcached=134.2%
[monitor] ['67%', '83%', '100%', '66%']  memcached=132.5%
[monitor] ['68%', '87%', '97%', '68%']  memcached=135.8%
[monitor] ['68%', '93%', '93%', '68%']  memcached=136.6%
[monitor] ['66%', '90%', '97%', '67%']  memcached=132.5%
[monitor] ['61%', '97%', '93%', '58%']  memcached=119.1%
[monitor] ['48%', '90%', '97%', '45%']  memcached=92.2%
[monitor] ['46%', '93%', '97%', '46%']  memcached=92.3%
[monitor] ['47%', '97%', '93%', '46%']  memcached=93.5%
[monitor] ['45%', '90%', '94%', '47%']  memcached=92.1%
[monitor] ['47%', '97%', '93%', '45%']  memcached=92.1%
[monitor] ['45%', '93%', '100%', '47%']  memcached=92.1%
[monitor] ['45%', '93%', '93%', '49%']  memcached=93.5%
[monitor] ['47%', '93%', '94%', '47%']  memcached=94.7%
[monitor] ['49%', '94%', '97%', '49%']  memcached=97.4%
[monitor] ['49%', '93%', '93%', '45%']  memcached=93.5%
[monitor] ['45%', '93%', '93%', '47%']  memcached=92.1%
[monitor] ['49%', '97%', '93%', '45%']  memcached=93.5%
[monitor] ['43%', '94%', '93%', '46%']  memcached=89.2%
[monitor] ['45%', '93%', '100%', '48%']  memcached=92.2%
[monitor] ['43%', '90%', '94%', '46%']  memcached=89.4%
[monitor] ['45%', '97%', '93%', '46%']  memcached=90.7%
[monitor] ['81%', '83%', '93%', '81%']  memcached=161.1%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['74%', '74%', '100%', '72%']  memcached=220.5%
[monitor] ['70%', '73%', '100%', '70%']  memcached=213.2%
[monitor] ['73%', '71%', '100%', '71%']  memcached=215.0%
[monitor] ['72%', '71%', '100%', '67%']  memcached=209.2%
[monitor] ['69%', '72%', '100%', '69%']  memcached=210.3%
[monitor] ['71%', '70%', '100%', '68%']  memcached=208.9%
[monitor] ['72%', '73%', '100%', '69%']  memcached=214.2%
[monitor] ['72%', '72%', '100%', '69%']  memcached=212.6%
[monitor] ['73%', '73%', '100%', '71%']  memcached=217.1%
[monitor] ['72%', '71%', '100%', '69%']  memcached=211.8%
[monitor] ['72%', '74%', '100%', '70%']  memcached=216.2%
[monitor] ['72%', '73%', '100%', '69%']  memcached=214.9%
[monitor] ['72%', '72%', '100%', '68%']  memcached=213.3%
[monitor] ['70%', '72%', '100%', '70%']  memcached=212.5%
[monitor] ['72%', '72%', '100%', '69%']  memcached=213.5%
[monitor] ['75%', '72%', '100%', '73%']  memcached=220.7%
[monitor] ['78%', '81%', '100%', '73%']  memcached=231.9%
[monitor] ['76%', '79%', '100%', '74%']  memcached=229.0%
[monitor] ['77%', '76%', '100%', '74%']  memcached=226.9%
[monitor] ['81%', '78%', '100%', '76%']  memcached=234.6%
[monitor] ['76%', '79%', '100%', '76%']  memcached=231.6%
[monitor] ['79%', '78%', '100%', '74%']  memcached=231.7%
[monitor] ['76%', '78%', '100%', '74%']  memcached=229.1%
[monitor] ['78%', '78%', '100%', '76%']  memcached=233.1%
[monitor] ['77%', '81%', '100%', '77%']  memcached=234.9%
[monitor] ['78%', '76%', '100%', '74%']  memcached=228.4%
[monitor] ['77%', '79%', '100%', '74%']  memcached=229.6%
[monitor] ['76%', '78%', '100%', '76%']  memcached=231.0%
[monitor] ['79%', '76%', '100%', '75%']  memcached=230.3%
[monitor] ['76%', '79%', '100%', '74%']  memcached=228.3%
[monitor] ['78%', '78%', '100%', '75%']  memcached=231.8%
[monitor] ['77%', '78%', '100%', '75%']  memcached=230.3%
[monitor] ['54%', '56%', '100%', '51%']  memcached=161.0%
[monitor] ['52%', '50%', '100%', '50%']  memcached=152.4%
[monitor] ['52%', '54%', '100%', '47%']  memcached=153.5%
[monitor] ['52%', '52%', '100%', '49%']  memcached=153.6%
[monitor] ['51%', '52%', '100%', '47%']  memcached=151.1%
[monitor] ['52%', '52%', '100%', '49%']  memcached=153.6%
[monitor] ['52%', '52%', '100%', '44%']  memcached=149.3%
[monitor] ['54%', '54%', '100%', '49%']  memcached=156.0%
[monitor] ['49%', '54%', '100%', '46%']  memcached=148.3%
[monitor] ['49%', '51%', '100%', '47%']  memcached=147.2%
[monitor] ['51%', '54%', '100%', '51%']  memcached=156.1%
[monitor] ['51%', '54%', '100%', '47%']  memcached=152.3%
[monitor] ['51%', '51%', '100%', '49%']  memcached=151.2%
[monitor] ['51%', '54%', '100%', '49%']  memcached=153.7%
[monitor] ['51%', '51%', '100%', '47%']  memcached=149.9%
[monitor] ['52%', '52%', '100%', '45%']  memcached=149.7%
[monitor] ['57%', '57%', '100%', '56%']  memcached=171.4%
[monitor] ['78%', '78%', '100%', '74%']  memcached=231.1%
[monitor] ['77%', '76%', '100%', '76%']  memcached=228.9%
[monitor] ['74%', '76%', '100%', '72%']  memcached=221.8%
[monitor] ['76%', '78%', '100%', '73%']  memcached=227.0%
[monitor] ['75%', '76%', '100%', '72%']  memcached=223.8%
[monitor] ['76%', '74%', '100%', '71%']  memcached=220.4%
[monitor] ['75%', '75%', '100%', '74%']  memcached=224.4%
[monitor] ['78%', '78%', '100%', '74%']  memcached=231.1%
[monitor] ['82%', '79%', '100%', '77%']  memcached=237.4%
[monitor] ['76%', '78%', '100%', '74%']  memcached=228.4%
[monitor] ['76%', '74%', '100%', '71%']  memcached=221.0%
[monitor] ['76%', '76%', '100%', '73%']  memcached=225.0%
[monitor] ['74%', '76%', '100%', '73%']  memcached=223.8%
[monitor] ['76%', '76%', '100%', '72%']  memcached=224.4%
[monitor] ['74%', '77%', '100%', '72%']  memcached=223.1%
[monitor] ['74%', '74%', '100%', '72%']  memcached=221.2%
[monitor] ['74%', '74%', '100%', '72%']  memcached=221.2%
[monitor] ['77%', '76%', '100%', '72%']  memcached=224.4%
[monitor] ['72%', '75%', '100%', '72%']  memcached=219.3%
[monitor] ['74%', '75%', '100%', '72%']  memcached=221.2%
[monitor] ['75%', '74%', '100%', '71%']  memcached=219.4%
[monitor] ['78%', '76%', '100%', '74%']  memcached=229.1%
[monitor] ['72%', '74%', '100%', '71%']  memcached=217.6%
[monitor] ['76%', '74%', '100%', '72%']  memcached=221.8%
[monitor] ['73%', '74%', '100%', '72%']  memcached=220.0%
[monitor] ['78%', '76%', '100%', '74%']  memcached=228.4%
[monitor] ['76%', '76%', '100%', '73%']  memcached=225.8%
[monitor] ['76%', '76%', '100%', '71%']  memcached=223.0%
[monitor] ['74%', '76%', '100%', '74%']  memcached=224.4%
[monitor] ['74%', '74%', '100%', '72%']  memcached=220.5%
[monitor] ['74%', '74%', '100%', '70%']  memcached=218.7%
[monitor] ['76%', '77%', '100%', '72%']  memcached=225.7%
[monitor] ['73%', '75%', '100%', '74%']  memcached=221.7%
[monitor] ['17%', '14%', '100%', '10%']  memcached=41.4%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [2, 1]
[monitor] ['32%', '94%', '93%', '28%']  memcached=60.5%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [2, 1, 3]
[monitor] ['55%', '100%', '80%', '100%']  memcached=54.5%
[monitor] ['56%', '100%', '79%', '100%']  memcached=55.8%
[monitor] ['57%', '100%', '80%', '97%']  memcached=56.8%
[monitor] ['52%', '100%', '80%', '100%']  memcached=52.4%
[monitor] ['56%', '100%', '79%', '100%']  memcached=55.8%
[monitor] ['55%', '100%', '77%', '97%']  memcached=54.5%
[monitor] ['53%', '100%', '80%', '100%']  memcached=53.5%
[monitor] ['59%', '100%', '83%', '100%']  memcached=59.1%
[monitor] ['53%', '100%', '79%', '97%']  memcached=53.5%
[monitor] ['56%', '100%', '80%', '100%']  memcached=55.8%
[monitor] ['57%', '100%', '80%', '100%']  memcached=56.8%
[monitor] ['53%', '100%', '69%', '87%']  memcached=53.5%
[monitor] ['50%', '24%', '20%', '26%']  memcached=50.0%
[streamcluster] ended.
[vips] started on cores: [1, 2, 3] with 3 threads.
[monitor] ['54%', '46%', '36%', '31%']  memcached=53.7%
[monitor] ['91%', '27%', '23%', '70%']  memcached=90.9%
[MEMCACHED] cores updated to: ['0', '1', '2']
[vips] cores updated to: [3]
[monitor] ['61%', '67%', '62%', '100%']  memcached=190.1%
[monitor] ['59%', '67%', '61%', '100%']  memcached=186.2%
[monitor] ['63%', '64%', '63%', '100%']  memcached=189.9%
[monitor] ['61%', '67%', '63%', '100%']  memcached=190.4%
[monitor] ['62%', '66%', '63%', '100%']  memcached=191.2%
[monitor] ['62%', '66%', '63%', '100%']  memcached=190.6%
[monitor] ['62%', '64%', '64%', '100%']  memcached=190.5%
[monitor] ['61%', '63%', '63%', '100%']  memcached=187.8%
[monitor] ['62%', '64%', '63%', '100%']  memcached=188.3%
[monitor] ['63%', '62%', '61%', '100%']  memcached=185.3%
[monitor] ['62%', '63%', '62%', '100%']  memcached=186.6%
[monitor] ['59%', '62%', '62%', '100%']  memcached=182.3%
[monitor] ['63%', '63%', '62%', '100%']  memcached=188.1%
[monitor] ['61%', '64%', '63%', '100%']  memcached=188.0%
[monitor] ['59%', '61%', '62%', '100%']  memcached=181.4%
[monitor] ['72%', '74%', '74%', '100%']  memcached=220.5%
[monitor] ['88%', '86%', '85%', '100%']  memcached=259.2%
[monitor] ['89%', '86%', '83%', '100%']  memcached=257.6%
[monitor] ['79%', '81%', '81%', '100%']  memcached=241.1%
[monitor] ['81%', '83%', '83%', '100%']  memcached=246.3%
[monitor] ['78%', '81%', '80%', '100%']  memcached=239.5%
[monitor] ['79%', '80%', '81%', '100%']  memcached=240.6%
[monitor] ['78%', '79%', '82%', '100%']  memcached=238.8%
[monitor] ['79%', '81%', '80%', '100%']  memcached=240.0%
[monitor] ['81%', '83%', '81%', '100%']  memcached=244.5%
[monitor] ['78%', '78%', '80%', '100%']  memcached=236.8%
[monitor] ['79%', '78%', '81%', '100%']  memcached=237.9%
[monitor] ['78%', '81%', '82%', '100%']  memcached=241.0%
[monitor] ['78%', '81%', '81%', '100%']  memcached=240.0%
[monitor] ['76%', '79%', '78%', '100%']  memcached=233.0%
[monitor] ['81%', '79%', '81%', '100%']  memcached=240.6%
[monitor] ['79%', '81%', '83%', '100%']  memcached=242.8%
[monitor] ['83%', '83%', '83%', '100%']  memcached=250.0%
[monitor] ['85%', '86%', '88%', '100%']  memcached=259.2%
[monitor] ['86%', '91%', '88%', '100%']  memcached=264.5%
[monitor] ['91%', '89%', '94%', '100%']  memcached=273.9%
[monitor] ['94%', '88%', '91%', '100%']  memcached=273.5%
[monitor] ['100%', '85%', '89%', '100%']  memcached=273.9%
[monitor] ['100%', '86%', '88%', '100%']  memcached=273.9%
[monitor] ['100%', '86%', '85%', '100%']  memcached=271.0%
[monitor] ['100%', '85%', '88%', '100%']  memcached=273.2%
[monitor] ['100%', '91%', '94%', '100%']  memcached=284.8%
[monitor] ['100%', '91%', '91%', '100%']  memcached=281.8%
[monitor] ['91%', '89%', '97%', '100%']  memcached=276.9%
[monitor] ['100%', '85%', '85%', '100%']  memcached=270.6%
[monitor] ['100%', '86%', '88%', '100%']  memcached=273.9%
[monitor] ['100%', '86%', '88%', '100%']  memcached=273.6%
[monitor] ['100%', '83%', '86%', '100%']  memcached=269.0%
[monitor] ['78%', '76%', '95%', '100%']  memcached=248.5%
[monitor] ['67%', '70%', '100%', '100%']  memcached=237.2%
[monitor] ['65%', '67%', '100%', '100%']  memcached=231.7%
[monitor] ['67%', '66%', '100%', '100%']  memcached=232.5%
[monitor] ['67%', '67%', '100%', '100%']  memcached=234.1%
[monitor] ['66%', '68%', '100%', '100%']  memcached=234.1%
[monitor] ['67%', '69%', '100%', '100%']  memcached=235.7%
[monitor] ['67%', '68%', '100%', '100%']  memcached=234.2%
[monitor] ['67%', '67%', '100%', '100%']  memcached=234.1%
[monitor] ['67%', '68%', '100%', '100%']  memcached=234.2%
[monitor] ['66%', '68%', '100%', '100%']  memcached=234.1%
[monitor] ['76%', '68%', '95%', '100%']  memcached=238.6%
[monitor] ['100%', '68%', '67%', '100%']  memcached=235.0%
[monitor] ['75%', '66%', '90%', '100%']  memcached=231.3%
[monitor] ['67%', '66%', '100%', '100%']  memcached=233.3%
[monitor] ['67%', '68%', '100%', '100%']  memcached=234.2%
[monitor] ['68%', '69%', '100%', '100%']  memcached=237.3%
[monitor] ['71%', '72%', '100%', '100%']  memcached=243.2%
[monitor] ['75%', '71%', '100%', '100%']  memcached=246.1%
[monitor] ['73%', '76%', '100%', '100%']  memcached=249.3%
[monitor] ['93%', '74%', '79%', '100%']  memcached=246.5%
[monitor] ['100%', '74%', '77%', '100%']  memcached=250.6%
[monitor] ['100%', '72%', '72%', '100%']  memcached=245.0%
[monitor] ['82%', '72%', '90%', '100%']  memcached=244.1%
[monitor] ['95%', '74%', '76%', '100%']  memcached=245.4%
[monitor] ['72%', '72%', '72%', '100%']  memcached=217.5%
[monitor] ['72%', '76%', '74%', '100%']  memcached=222.5%
[monitor] ['73%', '75%', '73%', '100%']  memcached=221.3%
[monitor] ['72%', '72%', '72%', '100%']  memcached=216.1%
[monitor] ['71%', '73%', '73%', '100%']  memcached=217.1%
[monitor] ['72%', '71%', '74%', '100%']  memcached=217.2%
[monitor] ['70%', '72%', '71%', '100%']  memcached=213.6%
[monitor] ['70%', '69%', '70%', '100%']  memcached=209.2%
[monitor] ['68%', '68%', '68%', '100%']  memcached=202.5%
[monitor] ['56%', '59%', '57%', '100%']  memcached=171.8%
[monitor] ['57%', '62%', '60%', '100%']  memcached=179.8%
[monitor] ['57%', '57%', '60%', '100%']  memcached=174.2%
[monitor] ['57%', '58%', '57%', '100%']  memcached=172.4%
[monitor] ['56%', '60%', '58%', '100%']  memcached=173.8%
[monitor] ['57%', '58%', '60%', '100%']  memcached=175.2%
[monitor] ['55%', '57%', '57%', '100%']  memcached=169.8%
[monitor] ['60%', '58%', '58%', '100%']  memcached=175.8%
[monitor] ['54%', '59%', '57%', '100%']  memcached=169.3%
[monitor] ['56%', '59%', '59%', '100%']  memcached=173.5%
[monitor] ['57%', '58%', '59%', '100%']  memcached=174.4%
[monitor] ['57%', '59%', '60%', '100%']  memcached=176.1%
[monitor] ['58%', '59%', '56%', '100%']  memcached=172.8%
[monitor] ['55%', '58%', '55%', '100%']  memcached=168.1%
[monitor] ['56%', '56%', '57%', '100%']  memcached=169.3%
[monitor] ['57%', '60%', '59%', '100%']  memcached=175.8%
[monitor] ['72%', '74%', '76%', '100%']  memcached=222.5%
[monitor] ['83%', '86%', '86%', '100%']  memcached=255.1%
[monitor] ['81%', '83%', '82%', '100%']  memcached=245.8%
[monitor] ['83%', '83%', '83%', '100%']  memcached=250.0%
[monitor] ['81%', '83%', '86%', '100%']  memcached=250.5%
[monitor] ['82%', '85%', '85%', '100%']  memcached=252.9%
[monitor] ['83%', '83%', '83%', '100%']  memcached=249.5%
[monitor] ['82%', '83%', '85%', '100%']  memcached=249.7%
[monitor] ['83%', '83%', '84%', '100%']  memcached=250.0%
[monitor] ['81%', '86%', '86%', '100%']  memcached=252.4%
[monitor] ['83%', '83%', '83%', '100%']  memcached=248.6%
[monitor] ['82%', '86%', '83%', '100%']  memcached=250.6%
[monitor] ['83%', '83%', '85%', '100%']  memcached=251.5%
[monitor] ['81%', '83%', '83%', '100%']  memcached=247.3%
[monitor] ['85%', '86%', '86%', '100%']  memcached=257.1%
