Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['0%', '0%', '0%', '100%']  memcached=0.0%
[monitor] ['50%', '100%', '58%', '61%']  memcached=169.4%
[monitor] ['58%', '100%', '64%', '62%']  memcached=183.0%
[monitor] ['54%', '100%', '58%', '59%']  memcached=172.1%
[monitor] ['54%', '100%', '59%', '59%']  memcached=172.6%
[monitor] ['53%', '100%', '61%', '60%']  memcached=174.1%
[monitor] ['50%', '100%', '55%', '58%']  memcached=162.9%
[monitor] ['54%', '100%', '59%', '58%']  memcached=171.4%
[monitor] ['51%', '100%', '57%', '60%']  memcached=168.6%
[monitor] ['53%', '100%', '57%', '62%']  memcached=172.2%
[monitor] ['51%', '100%', '59%', '57%']  memcached=168.0%
[monitor] ['56%', '100%', '57%', '61%']  memcached=173.2%
[monitor] ['54%', '100%', '60%', '61%']  memcached=175.4%
[monitor] ['52%', '100%', '59%', '60%']  memcached=171.0%
[monitor] ['53%', '100%', '57%', '59%']  memcached=169.4%
[monitor] ['53%', '100%', '58%', '58%']  memcached=168.9%
[monitor] ['53%', '100%', '56%', '58%']  memcached=166.4%
[monitor] ['48%', '100%', '56%', '61%']  memcached=164.6%
[monitor] ['56%', '100%', '60%', '57%']  memcached=172.7%
[monitor] ['53%', '100%', '59%', '60%']  memcached=171.8%
[monitor] ['54%', '100%', '57%', '58%']  memcached=169.8%
[monitor] ['51%', '100%', '59%', '58%']  memcached=169.2%
[monitor] ['53%', '100%', '59%', '61%']  memcached=172.9%
[monitor] ['50%', '100%', '57%', '57%']  memcached=164.3%
[monitor] ['54%', '100%', '57%', '59%']  memcached=170.0%
[monitor] ['53%', '100%', '58%', '58%']  memcached=168.9%
[monitor] ['54%', '100%', '62%', '60%']  memcached=176.4%
[monitor] ['50%', '100%', '59%', '61%']  memcached=170.6%
[monitor] ['53%', '100%', '59%', '57%']  memcached=168.9%
[monitor] ['54%', '100%', '57%', '62%']  memcached=173.6%
[monitor] ['56%', '100%', '60%', '59%']  memcached=175.0%
[monitor] ['50%', '100%', '56%', '61%']  memcached=167.0%
[monitor] ['53%', '100%', '58%', '60%']  memcached=170.5%
[monitor] ['53%', '100%', '57%', '58%']  memcached=167.7%
[monitor] ['56%', '100%', '59%', '61%']  memcached=175.5%
[monitor] ['50%', '100%', '59%', '59%']  memcached=167.6%
[monitor] ['51%', '100%', '58%', '61%']  memcached=170.9%
[monitor] ['53%', '100%', '57%', '58%']  memcached=168.4%
[monitor] ['53%', '100%', '61%', '59%']  memcached=172.9%
[monitor] ['56%', '100%', '58%', '58%']  memcached=171.8%
[monitor] ['54%', '100%', '57%', '56%']  memcached=167.1%
[monitor] ['54%', '100%', '59%', '55%']  memcached=167.7%
[monitor] ['69%', '100%', '81%', '79%']  memcached=228.8%
[monitor] ['90%', '75%', '93%', '94%']  memcached=276.9%
[streamcluster] ended.
[vips] started on cores: [1] with 3 threads.
[monitor] ['78%', '100%', '90%', '94%']  memcached=262.0%
[monitor] ['76%', '100%', '88%', '90%']  memcached=253.6%
[monitor] ['76%', '100%', '85%', '91%']  memcached=251.7%
[monitor] ['75%', '100%', '87%', '90%']  memcached=252.4%
[monitor] ['74%', '100%', '87%', '90%']  memcached=250.9%
[monitor] ['75%', '100%', '87%', '91%']  memcached=252.7%
[monitor] ['75%', '100%', '85%', '91%']  memcached=250.5%
[monitor] ['75%', '100%', '85%', '90%']  memcached=250.6%
[monitor] ['74%', '100%', '88%', '91%']  memcached=252.4%
[monitor] ['75%', '100%', '85%', '88%']  memcached=247.3%
[monitor] ['71%', '100%', '85%', '88%']  memcached=242.9%
[monitor] ['75%', '100%', '85%', '91%']  memcached=250.8%
[monitor] ['75%', '100%', '88%', '84%']  memcached=246.4%
[monitor] ['73%', '100%', '83%', '79%']  memcached=235.0%
[monitor] ['79%', '100%', '90%', '84%']  memcached=252.7%
[monitor] ['72%', '100%', '82%', '82%']  memcached=236.6%
[monitor] ['73%', '100%', '88%', '84%']  memcached=244.1%
[monitor] ['74%', '100%', '88%', '84%']  memcached=245.6%
[monitor] ['76%', '100%', '88%', '85%']  memcached=249.2%
[monitor] ['79%', '100%', '91%', '85%']  memcached=255.9%
[monitor] ['74%', '100%', '88%', '83%']  memcached=245.4%
[monitor] ['75%', '100%', '90%', '85%']  memcached=250.2%
[monitor] ['76%', '100%', '88%', '84%']  memcached=248.3%
[monitor] ['72%', '100%', '82%', '81%']  memcached=234.3%
[monitor] ['72%', '100%', '85%', '79%']  memcached=236.1%
[monitor] ['75%', '100%', '87%', '82%']  memcached=243.9%
[monitor] ['72%', '100%', '84%', '81%']  memcached=237.5%
[monitor] ['71%', '100%', '84%', '81%']  memcached=236.1%
[monitor] ['71%', '100%', '82%', '79%']  memcached=232.6%
[monitor] ['72%', '100%', '81%', '79%']  memcached=231.9%
[monitor] ['73%', '100%', '82%', '79%']  memcached=234.5%
[monitor] ['72%', '100%', '84%', '81%']  memcached=237.5%
[monitor] ['72%', '100%', '84%', '81%']  memcached=237.5%
[monitor] ['75%', '100%', '88%', '85%']  memcached=247.8%
[monitor] ['72%', '100%', '82%', '79%']  memcached=232.5%
[monitor] ['71%', '100%', '81%', '76%']  memcached=227.8%
[monitor] ['73%', '100%', '82%', '79%']  memcached=234.0%
[monitor] ['74%', '100%', '85%', '84%']  memcached=242.9%
[monitor] ['97%', '100%', '90%', '82%']  memcached=269.0%
[monitor] ['76%', '100%', '100%', '84%']  memcached=260.1%
[monitor] ['77%', '100%', '88%', '97%']  memcached=261.3%
[monitor] ['82%', '100%', '85%', '94%']  memcached=261.8%
[monitor] ['84%', '100%', '94%', '84%']  memcached=262.3%
[monitor] ['94%', '100%', '88%', '82%']  memcached=263.1%
[monitor] ['100%', '100%', '85%', '79%']  memcached=263.6%
[monitor] ['100%', '100%', '81%', '81%']  memcached=262.5%
[monitor] ['100%', '100%', '82%', '78%']  memcached=259.9%
[monitor] ['100%', '100%', '38%', '36%']  memcached=173.9%
[monitor] ['100%', '100%', '28%', '30%']  memcached=158.4%
[monitor] ['100%', '100%', '28%', '29%']  memcached=157.2%
[monitor] ['100%', '100%', '32%', '25%']  memcached=157.4%
[monitor] ['71%', '100%', '57%', '32%']  memcached=159.6%
[monitor] ['79%', '100%', '53%', '28%']  memcached=160.0%
[monitor] ['100%', '100%', '27%', '30%']  memcached=157.0%
[monitor] ['100%', '100%', '26%', '28%']  memcached=153.9%
[monitor] ['100%', '100%', '26%', '31%']  memcached=157.1%
[monitor] ['100%', '100%', '28%', '34%']  memcached=162.4%
[monitor] ['100%', '100%', '29%', '28%']  memcached=157.2%
[monitor] ['100%', '100%', '30%', '29%']  memcached=159.3%
[monitor] ['100%', '100%', '29%', '32%']  memcached=161.4%
[monitor] ['71%', '100%', '28%', '59%']  memcached=158.1%
[monitor] ['28%', '100%', '28%', '100%']  memcached=156.2%
[monitor] ['28%', '100%', '31%', '100%']  memcached=159.4%
[monitor] ['53%', '100%', '28%', '75%']  memcached=156.1%
[monitor] ['100%', '100%', '30%', '30%']  memcached=160.6%
[monitor] ['100%', '100%', '28%', '26%']  memcached=153.9%
[monitor] ['100%', '100%', '30%', '27%']  memcached=157.6%
[monitor] ['100%', '100%', '28%', '28%']  memcached=156.2%
[monitor] ['100%', '100%', '29%', '26%']  memcached=154.8%
[monitor] ['100%', '100%', '30%', '32%']  memcached=162.7%
[monitor] ['100%', '100%', '26%', '29%']  memcached=154.8%
[monitor] ['48%', '100%', '81%', '26%']  memcached=154.8%
[monitor] ['25%', '100%', '100%', '30%']  memcached=155.3%
[monitor] ['26%', '100%', '100%', '30%']  memcached=156.1%
[monitor] ['79%', '100%', '52%', '27%']  memcached=157.6%
[monitor] ['33%', '100%', '31%', '30%']  memcached=94.9%
[MEMCACHED] cores updated to: ['0', '3']
[vips] cores updated to: [1, 2]
[monitor] ['30%', '100%', '100%', '29%']  memcached=59.0%
[MEMCACHED] cores updated to: ['0']
[vips] cores updated to: [1, 2, 3]
[monitor] ['47%', '100%', '100%', '100%']  memcached=46.9%
[monitor] ['45%', '100%', '100%', '100%']  memcached=45.5%
[monitor] ['45%', '100%', '100%', '100%']  memcached=45.5%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['47%', '100%', '100%', '100%']  memcached=46.9%
[monitor] ['47%', '100%', '100%', '100%']  memcached=47.1%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['42%', '100%', '100%', '100%']  memcached=41.9%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.6%
[monitor] ['45%', '100%', '100%', '100%']  memcached=45.5%
[monitor] ['47%', '100%', '100%', '100%']  memcached=46.9%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['45%', '100%', '100%', '100%']  memcached=45.2%
[monitor] ['48%', '100%', '100%', '100%']  memcached=48.5%
[monitor] ['45%', '100%', '100%', '100%']  memcached=45.5%
[monitor] ['48%', '100%', '100%', '100%']  memcached=48.5%
[monitor] ['44%', '100%', '100%', '100%']  memcached=43.8%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['44%', '100%', '100%', '100%']  memcached=43.8%
[monitor] ['58%', '100%', '100%', '100%']  memcached=57.6%
[monitor] ['100%', '100%', '100%', '100%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '1', '2']
[vips] cores updated to: [3]
[monitor] ['76%', '76%', '79%', '100%']  memcached=232.4%
[monitor] ['66%', '68%', '74%', '100%']  memcached=206.9%
[monitor] ['67%', '71%', '79%', '100%']  memcached=217.5%
[monitor] ['66%', '68%', '76%', '100%']  memcached=209.8%
[monitor] ['68%', '73%', '78%', '100%']  memcached=218.5%
[monitor] ['65%', '68%', '74%', '100%']  memcached=206.6%
[monitor] ['67%', '73%', '79%', '100%']  memcached=218.2%
[monitor] ['68%', '69%', '74%', '100%']  memcached=210.6%
[monitor] ['62%', '70%', '76%', '100%']  memcached=208.0%
[monitor] ['68%', '69%', '75%', '100%']  memcached=211.2%
[monitor] ['69%', '72%', '77%', '100%']  memcached=217.8%
[monitor] ['65%', '69%', '76%', '100%']  memcached=209.9%
[monitor] ['68%', '74%', '79%', '100%']  memcached=220.8%
[monitor] ['71%', '73%', '79%', '100%']  memcached=222.7%
[monitor] ['68%', '72%', '76%', '100%']  memcached=216.0%
[monitor] ['70%', '76%', '84%', '100%']  memcached=230.3%
[monitor] ['68%', '71%', '77%', '100%']  memcached=215.4%
[monitor] ['68%', '71%', '76%', '100%']  memcached=214.0%
[monitor] ['67%', '71%', '76%', '100%']  memcached=214.1%
[monitor] ['65%', '68%', '76%', '100%']  memcached=208.8%
[monitor] ['67%', '68%', '74%', '100%']  memcached=207.8%
[monitor] ['65%', '70%', '75%', '100%']  memcached=209.4%
[monitor] ['66%', '69%', '74%', '100%']  memcached=208.7%
[monitor] ['68%', '71%', '79%', '100%']  memcached=217.0%
[monitor] ['68%', '71%', '78%', '100%']  memcached=216.0%
[monitor] ['67%', '72%', '78%', '100%']  memcached=216.7%
[monitor] ['69%', '73%', '79%', '100%']  memcached=220.9%
[monitor] ['69%', '74%', '81%', '100%']  memcached=222.9%
[monitor] ['69%', '76%', '76%', '100%']  memcached=220.1%
[monitor] ['67%', '71%', '79%', '100%']  memcached=216.0%
[monitor] ['71%', '74%', '76%', '100%']  memcached=220.6%
[monitor] ['68%', '74%', '79%', '100%']  memcached=220.6%
[monitor] ['69%', '72%', '78%', '100%']  memcached=218.8%
[monitor] ['67%', '69%', '76%', '100%']  memcached=210.9%
[monitor] ['67%', '74%', '79%', '100%']  memcached=219.7%
[monitor] ['70%', '76%', '80%', '100%']  memcached=225.5%
[monitor] ['66%', '71%', '75%', '100%']  memcached=211.2%
[monitor] ['68%', '70%', '78%', '100%']  memcached=215.6%
[monitor] ['70%', '73%', '79%', '100%']  memcached=221.2%
[monitor] ['68%', '73%', '79%', '100%']  memcached=219.3%
[monitor] ['64%', '69%', '74%', '100%']  memcached=206.9%
[monitor] ['68%', '71%', '77%', '100%']  memcached=215.4%
[monitor] ['67%', '69%', '76%', '100%']  memcached=211.7%
[monitor] ['67%', '71%', '77%', '100%']  memcached=215.2%
[monitor] ['70%', '72%', '78%', '100%']  memcached=219.7%
[monitor] ['85%', '85%', '82%', '100%']  memcached=251.5%
[monitor] ['83%', '88%', '79%', '100%']  memcached=249.9%
[monitor] ['70%', '100%', '77%', '100%']  memcached=246.8%
[monitor] ['68%', '100%', '78%', '100%']  memcached=245.9%
[monitor] ['85%', '83%', '74%', '100%']  memcached=242.5%
[monitor] ['100%', '67%', '75%', '100%']  memcached=241.7%
[monitor] ['100%', '70%', '74%', '100%']  memcached=243.2%
[monitor] ['82%', '70%', '85%', '100%']  memcached=236.8%
[monitor] ['64%', '68%', '100%', '100%']  memcached=231.3%
[monitor] ['70%', '67%', '97%', '100%']  memcached=233.5%
[monitor] ['86%', '69%', '82%', '100%']  memcached=236.6%
[monitor] ['71%', '71%', '100%', '100%']  memcached=242.0%
[monitor] ['69%', '68%', '77%', '100%']  memcached=213.4%
[monitor] ['67%', '69%', '74%', '100%']  memcached=208.8%
[monitor] ['66%', '72%', '76%', '100%']  memcached=213.3%
[monitor] ['66%', '70%', '74%', '100%']  memcached=208.9%
[monitor] ['62%', '65%', '71%', '100%']  memcached=197.9%
[monitor] ['65%', '69%', '75%', '100%']  memcached=208.3%
[monitor] ['68%', '69%', '75%', '100%']  memcached=211.4%
[monitor] ['62%', '68%', '71%', '100%']  memcached=200.0%
[monitor] ['61%', '65%', '71%', '100%']  memcached=197.4%
[monitor] ['62%', '68%', '74%', '100%']  memcached=203.7%
[monitor] ['66%', '68%', '74%', '100%']  memcached=207.6%
[monitor] ['64%', '67%', '74%', '100%']  memcached=203.8%
[monitor] ['65%', '68%', '71%', '100%']  memcached=203.8%
[monitor] ['64%', '66%', '71%', '100%']  memcached=200.2%
[monitor] ['62%', '69%', '74%', '100%']  memcached=205.5%
[monitor] ['68%', '70%', '76%', '100%']  memcached=213.8%
[monitor] ['66%', '71%', '74%', '100%']  memcached=211.4%
[monitor] ['67%', '67%', '75%', '100%']  memcached=208.3%
[monitor] ['66%', '71%', '76%', '100%']  memcached=212.0%
[monitor] ['68%', '68%', '76%', '100%']  memcached=211.9%
[monitor] ['66%', '71%', '75%', '100%']  memcached=211.2%
[monitor] ['65%', '68%', '74%', '100%']  memcached=205.9%
[monitor] ['65%', '70%', '73%', '100%']  memcached=206.9%
[monitor] ['65%', '68%', '74%', '100%']  memcached=206.6%
[monitor] ['66%', '71%', '73%', '100%']  memcached=208.9%
[monitor] ['68%', '71%', '76%', '100%']  memcached=214.7%
[monitor] ['65%', '68%', '74%', '100%']  memcached=205.9%
[monitor] ['61%', '68%', '71%', '100%']  memcached=198.8%
[monitor] ['67%', '71%', '76%', '100%']  memcached=213.9%
[monitor] ['66%', '69%', '73%', '100%']  memcached=207.1%
[monitor] ['65%', '69%', '76%', '100%']  memcached=209.0%
[monitor] ['65%', '65%', '70%', '100%']  memcached=198.9%
[monitor] ['62%', '68%', '74%', '100%']  memcached=203.7%
[monitor] ['65%', '62%', '72%', '100%']  memcached=199.4%
[monitor] ['68%', '73%', '76%', '100%']  memcached=216.1%
[monitor] ['67%', '68%', '74%', '100%']  memcached=207.8%
[monitor] ['66%', '67%', '73%', '100%']  memcached=205.1%
[monitor] ['65%', '71%', '73%', '100%']  memcached=207.8%
[monitor] ['67%', '70%', '76%', '100%']  memcached=212.8%
[monitor] ['64%', '70%', '74%', '100%']  memcached=207.4%
[monitor] ['66%', '68%', '75%', '100%']  memcached=208.3%
[monitor] ['73%', '76%', '81%', '100%']  memcached=229.7%
[monitor] ['72%', '77%', '82%', '100%']  memcached=231.1%
[monitor] ['74%', '76%', '85%', '100%']  memcached=234.8%
[monitor] ['73%', '81%', '84%', '100%']  memcached=238.5%
[monitor] ['73%', '78%', '87%', '100%']  memcached=237.9%
[monitor] ['74%', '76%', '82%', '100%']  memcached=231.6%
[monitor] ['70%', '70%', '79%', '100%']  memcached=218.2%
[monitor] ['72%', '74%', '79%', '100%']  memcached=224.2%
[monitor] ['70%', '73%', '81%', '100%']  memcached=223.1%
[monitor] ['71%', '72%', '79%', '100%']  memcached=221.9%
[monitor] ['72%', '76%', '80%', '100%']  memcached=228.3%
[monitor] ['75%', '79%', '85%', '100%']  memcached=238.6%
[monitor] ['73%', '76%', '84%', '100%']  memcached=232.4%
[monitor] ['72%', '79%', '85%', '100%']  memcached=236.0%
[monitor] ['72%', '73%', '81%', '100%']  memcached=225.9%
[monitor] ['70%', '74%', '79%', '100%']  memcached=222.0%
[monitor] ['69%', '72%', '77%', '100%']  memcached=218.0%
[monitor] ['73%', '75%', '82%', '100%']  memcached=229.5%
[monitor] ['69%', '73%', '81%', '100%']  memcached=222.7%
[monitor] ['73%', '73%', '78%', '100%']  memcached=223.6%
[monitor] ['73%', '76%', '84%', '100%']  memcached=233.6%
[monitor] ['75%', '77%', '87%', '100%']  memcached=239.5%
[monitor] ['71%', '77%', '82%', '100%']  memcached=229.5%
[monitor] ['73%', '76%', '82%', '100%']  memcached=230.8%
[monitor] ['71%', '74%', '81%', '100%']  memcached=225.7%
[monitor] ['71%', '71%', '77%', '100%']  memcached=219.0%
[monitor] ['75%', '79%', '85%', '100%']  memcached=239.3%
[monitor] ['71%', '79%', '84%', '100%']  memcached=234.1%
[monitor] ['71%', '74%', '81%', '100%']  memcached=225.4%
[monitor] ['74%', '76%', '82%', '100%']  memcached=231.1%
[monitor] ['70%', '76%', '79%', '100%']  memcached=224.2%
[monitor] ['74%', '75%', '83%', '100%']  memcached=232.5%
[monitor] ['73%', '77%', '84%', '100%']  memcached=234.0%
[monitor] ['67%', '76%', '77%', '100%']  memcached=219.8%
[monitor] ['70%', '73%', '81%', '100%']  memcached=223.7%
[monitor] ['69%', '75%', '79%', '100%']  memcached=222.5%
[monitor] ['70%', '73%', '78%', '100%']  memcached=220.5%
[monitor] ['75%', '81%', '88%', '100%']  memcached=243.1%
[monitor] ['71%', '76%', '82%', '100%']  memcached=228.5%
[monitor] ['72%', '73%', '79%', '100%']  memcached=224.0%
[monitor] ['72%', '76%', '79%', '100%']  memcached=227.1%
[monitor] ['72%', '75%', '81%', '100%']  memcached=227.5%
[monitor] ['73%', '78%', '82%', '100%']  memcached=232.7%
[monitor] ['73%', '77%', '84%', '100%']  memcached=233.8%
[monitor] ['72%', '75%', '81%', '100%']  memcached=228.1%
[monitor] ['72%', '76%', '82%', '100%']  memcached=230.2%
[monitor] ['75%', '78%', '88%', '100%']  memcached=240.6%
[monitor] ['72%', '75%', '81%', '100%']  memcached=228.1%
[monitor] ['72%', '72%', '82%', '100%']  memcached=225.6%
[monitor] ['68%', '72%', '78%', '100%']  memcached=217.7%
[monitor] ['36%', '39%', '42%', '100%']  memcached=117.4%
[MEMCACHED] cores updated to: ['0', '2']
[vips] cores updated to: [1, 3]
[monitor] ['44%', '100%', '45%', '100%']  memcached=89.2%
[monitor] ['42%', '100%', '46%', '100%']  memcached=88.1%
[monitor] ['42%', '100%', '47%', '100%']  memcached=89.5%
[monitor] ['44%', '100%', '42%', '100%']  memcached=86.2%
[monitor] ['45%', '100%', '49%', '100%']  memcached=94.0%
[monitor] ['42%', '100%', '44%', '100%']  memcached=86.2%
[monitor] ['47%', '100%', '49%', '100%']  memcached=95.6%
[monitor] ['47%', '100%', '46%', '100%']  memcached=92.8%
[monitor] ['47%', '100%', '49%', '100%']  memcached=95.6%
[monitor] ['44%', '100%', '47%', '100%']  memcached=90.8%
[monitor] ['45%', '100%', '44%', '100%']  memcached=89.2%
[monitor] ['44%', '100%', '45%', '100%']  memcached=89.2%
[monitor] ['42%', '100%', '45%', '100%']  memcached=87.9%
[monitor] ['91%', '100%', '54%', '100%']  memcached=144.9%
[monitor] ['76%', '100%', '72%', '100%']  memcached=148.7%
[monitor] ['100%', '100%', '47%', '100%']  memcached=147.1%
[monitor] ['100%', '100%', '60%', '100%']  memcached=160.0%
[monitor] ['100%', '100%', '45%', '100%']  memcached=145.5%
[monitor] ['79%', '100%', '68%', '100%']  memcached=147.1%
[monitor] ['49%', '100%', '100%', '100%']  memcached=148.6%
[monitor] ['88%', '100%', '54%', '100%']  memcached=142.5%
[monitor] ['44%', '100%', '49%', '100%']  memcached=92.7%
[monitor] ['42%', '100%', '46%', '100%']  memcached=88.1%
[monitor] ['49%', '100%', '45%', '100%']  memcached=94.0%
[monitor] ['44%', '100%', '47%', '100%']  memcached=91.3%
[monitor] ['46%', '100%', '45%', '100%']  memcached=91.2%
[monitor] ['45%', '100%', '46%', '100%']  memcached=91.2%
[monitor] ['46%', '100%', '47%', '100%']  memcached=92.8%
[monitor] ['44%', '100%', '46%', '100%']  memcached=89.5%
[monitor] ['44%', '100%', '44%', '100%']  memcached=87.9%
[monitor] ['42%', '100%', '49%', '100%']  memcached=91.0%
[monitor] ['44%', '100%', '46%', '100%']  memcached=89.5%
[monitor] ['49%', '100%', '51%', '100%']  memcached=100.0%
[monitor] ['44%', '100%', '42%', '100%']  memcached=86.2%
[monitor] ['46%', '100%', '47%', '100%']  memcached=92.9%
[monitor] ['44%', '100%', '44%', '100%']  memcached=87.5%
[monitor] ['44%', '100%', '46%', '100%']  memcached=89.5%
[monitor] ['47%', '100%', '49%', '100%']  memcached=95.6%
[monitor] ['42%', '100%', '45%', '100%']  memcached=87.4%
[monitor] ['42%', '100%', '47%', '100%']  memcached=89.5%
[monitor] ['44%', '100%', '44%', '100%']  memcached=87.9%
[monitor] ['41%', '100%', '47%', '100%']  memcached=87.7%
[monitor] ['45%', '100%', '49%', '100%']  memcached=94.0%
[monitor] ['44%', '100%', '42%', '100%']  memcached=86.5%
[monitor] ['40%', '100%', '47%', '100%']  memcached=87.1%
[monitor] ['41%', '100%', '44%', '100%']  memcached=84.7%
[monitor] ['47%', '100%', '45%', '100%']  memcached=92.5%
[monitor] ['44%', '100%', '47%', '100%']  memcached=90.8%
[monitor] ['38%', '100%', '42%', '100%']  memcached=79.9%
